TABLE_NAME	COLUMN_NAME	DATA_TYPE	IS_NULLABLE	COLUMN_KEY	Parent_Table	Parent_Column
claimproc	ClaimAdjReasonCodes	varchar	NO			
claimproc	IsOverpay	tinyint	NO			
claimproc	SecurityHash	varchar	NO			
claimsnapshot	ClaimSnapshotNum	bigint	NO	PRI		
claimsnapshot	ProcNum	bigint	NO	MUL		
claimsnapshot	ClaimType	varchar	NO			
claimsnapshot	Writeoff	double	NO			
claimsnapshot	InsPayEst	double	NO			
claimsnapshot	Fee	double	NO			
claimsnapshot	DateTEntry	datetime	NO			
claimsnapshot	ClaimProcNum	bigint	NO	MUL		
claimsnapshot	SnapshotTrigger	tinyint	NO			
claimtracking	ClaimTrackingNum	bigint	NO	PRI		
claimtracking	ClaimNum	bigint	NO	MUL		
claimtracking	TrackingType	varchar	NO			
claimtracking	UserNum	bigint	NO	MUL		
claimtracking	DateTimeEntry	timestamp	NO			
claimtracking	Note	text	NO			
claimtracking	TrackingDefNum	bigint	NO	MUL		
claimtracking	TrackingErrorDefNum	bigint	NO	MUL		
claimvalcodelog	ClaimValCodeLogNum	bigint	NO	PRI		
claimvalcodelog	ClaimNum	bigint	NO			
claimvalcodelog	ClaimField	varchar	NO			
claimvalcodelog	ValCode	char	NO			
claimvalcodelog	ValAmount	double	NO			
claimvalcodelog	Ordinal	int	NO			
clearinghouse	ClearinghouseNum	bigint	NO	PRI		
clearinghouse	Description	varchar	YES			
clearinghouse	ExportPath	text	YES			
clearinghouse	Payors	text	YES			
clearinghouse	Eformat	tinyint	NO			
clearinghouse	ISA05	varchar	YES			
clearinghouse	SenderTIN	varchar	YES			
clearinghouse	ISA07	varchar	YES			
clearinghouse	ISA08	varchar	YES			
clearinghouse	ISA15	varchar	YES			
clearinghouse	Password	varchar	YES			
clearinghouse	ResponsePath	varchar	YES			
clearinghouse	CommBridge	tinyint	NO			
clearinghouse	ClientProgram	varchar	YES			
clearinghouse	LastBatchNumber	smallint	NO			
clearinghouse	ModemPort	tinyint	NO			
clearinghouse	LoginID	varchar	YES			
clearinghouse	SenderName	varchar	YES			
clearinghouse	SenderTelephone	varchar	YES			
clearinghouse	GS03	varchar	YES			
clearinghouse	ISA02	varchar	NO			
clearinghouse	ISA04	varchar	NO			
clearinghouse	ISA16	varchar	NO			
clearinghouse	SeparatorData	varchar	NO			
clearinghouse	SeparatorSegment	varchar	NO			
clearinghouse	ClinicNum	bigint	NO	MUL		
clearinghouse	HqClearinghouseNum	bigint	NO	MUL		
clearinghouse	IsEraDownloadAllowed	tinyint	NO			
clearinghouse	IsClaimExportAllowed	tinyint	NO			
clearinghouse	IsAttachmentSendAllowed	tinyint	NO			
clearinghouse	LocationID	varchar	NO			
clinic	ClinicNum	bigint	NO	PRI		
clinic	Description	varchar	YES			
clinic	Address	varchar	YES			
clinic	Address2	varchar	YES			
clinic	City	varchar	YES			
clinic	State	varchar	YES			
clinic	Zip	varchar	YES			
clinic	Phone	varchar	YES			
clinic	BankNumber	varchar	YES			
clinic	DefaultPlaceService	tinyint	NO			
clinic	InsBillingProv	bigint	NO	MUL		
clinic	Fax	varchar	NO			
clinic	EmailAddressNum	bigint	NO	MUL		
clinic	DefaultProv	bigint	NO	MUL		
clinic	SmsContractDate	datetime	NO			
clinic	SmsMonthlyLimit	double	NO			
clinic	IsMedicalOnly	tinyint	NO			
clinic	BillingAddress	varchar	NO			
clinic	BillingAddress2	varchar	NO			
clinic	BillingCity	varchar	NO			
clinic	BillingState	varchar	NO			
clinic	BillingZip	varchar	NO			
clinic	PayToAddress	varchar	NO			
clinic	PayToAddress2	varchar	NO			
clinic	PayToCity	varchar	NO			
clinic	PayToState	varchar	NO			
clinic	PayToZip	varchar	NO			
clinic	UseBillAddrOnClaims	tinyint	NO			
clinic	Region	bigint	NO	MUL		
clinic	ItemOrder	int	NO			
clinic	IsInsVerifyExcluded	tinyint	NO			
clinic	Abbr	varchar	NO			
clinic	MedLabAccountNum	varchar	NO			
clinic	IsConfirmEnabled	tinyint	NO			
clinic	IsConfirmDefault	tinyint	NO			
clinic	IsNewPatApptExcluded	tinyint	NO			
clinic	IsHidden	tinyint	NO			
clinic	ExternalID	bigint	NO	MUL		
clinic	SchedNote	varchar	NO			
clinic	HasProcOnRx	tinyint	NO			
clinic	TimeZone	varchar	NO			
clinic	EmailAliasOverride	varchar	NO			
clinicerx	ClinicErxNum	bigint	NO	PRI		
clinicerx	PatNum	bigint	NO	MUL		
clinicerx	ClinicDesc	varchar	NO			
clinicerx	ClinicNum	bigint	NO	MUL		
clinicerx	EnabledStatus	tinyint	NO			
clinicerx	ClinicId	varchar	NO			
clinicerx	ClinicKey	varchar	NO			
clinicerx	AccountId	varchar	NO			
clinicerx	RegistrationKeyNum	bigint	NO	MUL		
clinicpref	ClinicPrefNum	bigint	NO	PRI		
clinicpref	ClinicNum	bigint	NO	MUL		
clinicpref	PrefName	varchar	NO			
clinicpref	ValueString	text	NO			
clockevent	ClockEventNum	bigint	NO	PRI		
clockevent	EmployeeNum	bigint	NO	MUL		
clockevent	TimeEntered1	datetime	NO			
clockevent	TimeDisplayed1	datetime	NO	MUL		
clockevent	ClockStatus	tinyint	NO			
clockevent	Note	text	YES			
clockevent	TimeEntered2	datetime	NO			
clockevent	TimeDisplayed2	datetime	NO			
clockevent	OTimeHours	time	NO			
clockevent	OTimeAuto	time	NO			
clockevent	Adjust	time	NO			
clockevent	AdjustAuto	time	NO			
clockevent	AdjustIsOverridden	tinyint	NO			
clockevent	Rate2Hours	time	NO			
clockevent	Rate2Auto	time	NO			
clockevent	ClinicNum	bigint	NO	MUL		
clockevent	Rate3Hours	time	NO			
clockevent	Rate3Auto	time	NO			
clockevent	IsWorkingHome	tinyint	NO			
cloudaddress	CloudAddressNum	bigint	NO	PRI		
cloudaddress	IpAddress	varchar	NO			
cloudaddress	UserNumLastConnect	bigint	NO	MUL		
cloudaddress	DateTimeLastConnect	datetime	NO			
codegroup	CodeGroupNum	bigint	NO	PRI		
codegroup	GroupName	varchar	NO			
codegroup	ProcCodes	text	NO			
codegroup	ItemOrder	int	NO			
codegroup	CodeGroupFixed	tinyint	NO			
codegroup	IsHidden	tinyint	NO			
codegroup	ShowInAgeLimit	tinyint	NO			
codegroup	ShowInFrequency	tinyint	NO			
codesystem	CodeSystemNum	bigint	NO	PRI		
codesystem	CodeSystemName	varchar	NO	MUL		
codesystem	VersionCur	varchar	NO			
codesystem	VersionAvail	varchar	NO			
codesystem	HL7OID	varchar	NO			
codesystem	Note	varchar	NO			
commlog	CommlogNum	bigint	NO	PRI		
commlog	PatNum	bigint	NO	MUL		
commlog	CommDateTime	datetime	NO	MUL		
commlog	CommType	bigint	NO	MUL		
commlog	Note	text	YES			
commlog	Mode_	tinyint	NO			
commlog	SentOrReceived	tinyint	NO			
commlog	UserNum	bigint	NO	MUL		
commlog	Signature	text	NO			
commlog	SigIsTopaz	tinyint	NO			
commlog	DateTStamp	timestamp	NO			
commlog	DateTimeEnd	datetime	NO			
commlog	CommSource	tinyint	YES			
commlog	ProgramNum	bigint	NO	MUL		
commlog	DateTEntry	datetime	NO			
commlog	ReferralNum	bigint	NO	MUL		
commlog	CommReferralBehavior	tinyint	NO			
commoptout	CommOptOutNum	bigint	NO	PRI		
commoptout	PatNum	bigint	NO	MUL		
commoptout	OptOutSms	int	NO			
commoptout	OptOutEmail	int	NO			
computer	ComputerNum	bigint	NO	PRI		
computer	CompName	varchar	YES			
computer	LastHeartBeat	datetime	NO			
computerpref	ComputerPrefNum	bigint	NO	PRI		
computerpref	ComputerName	varchar	NO			
computerpref	GraphicsUseHardware	tinyint	NO			
computerpref	GraphicsSimple	tinyint	NO			
computerpref	SensorType	varchar	YES			
computerpref	SensorBinned	tinyint	NO			
computerpref	SensorPort	int	YES			
computerpref	SensorExposure	int	YES			
computerpref	GraphicsDoubleBuffering	tinyint	NO			
computerpref	PreferredPixelFormatNum	int	YES			
computerpref	AtoZpath	varchar	YES			
computerpref	TaskKeepListHidden	tinyint	NO			
computerpref	TaskDock	int	NO			
computerpref	TaskX	int	NO			
computerpref	TaskY	int	NO			
computerpref	DirectXFormat	varchar	YES			
computerpref	ScanDocSelectSource	tinyint	NO			
computerpref	ScanDocShowOptions	tinyint	NO			
computerpref	ScanDocDuplex	tinyint	NO			
computerpref	ScanDocGrayscale	tinyint	NO			
computerpref	ScanDocResolution	int	NO			
computerpref	ScanDocQuality	tinyint	NO			
computerpref	ClinicNum	bigint	NO	MUL		
computerpref	ApptViewNum	bigint	NO	MUL		
computerpref	RecentApptView	tinyint	NO			
computerpref	PatSelectSearchMode	tinyint	NO			
computerpref	NoShowLanguage	tinyint	NO			
computerpref	NoShowDecimal	tinyint	NO			
computerpref	ComputerOS	varchar	NO			
computerpref	HelpButtonXAdjustment	double	NO			
computerpref	GraphicsUseDirectX11	tinyint	NO			
computerpref	Zoom	int	NO			
computerpref	VideoRectangle	varchar	NO			
computerpref	CreditCardTerminalId	varchar	NO			
confirmationrequest	ConfirmationRequestNum	bigint	NO	PRI		
confirmationrequest	ClinicNum	bigint	NO	MUL		
confirmationrequest	PatNum	bigint	NO	MUL		
confirmationrequest	ApptNum	bigint	NO	MUL		
confirmationrequest	DateTimeConfirmExpire	datetime	NO			
confirmationrequest	ShortGUID	varchar	NO			
confirmationrequest	ConfirmCode	varchar	NO			
confirmationrequest	DateTimeEntry	datetime	NO			
confirmationrequest	DateTimeConfirmTransmit	datetime	NO			
confirmationrequest	DateTimeRSVP	datetime	NO			
confirmationrequest	RSVPStatus	tinyint	NO			
confirmationrequest	ResponseDescript	text	NO			
confirmationrequest	GuidMessageFromMobile	text	NO			
confirmationrequest	ApptDateTime	datetime	NO			
confirmationrequest	TSPrior	bigint	NO	MUL		
confirmationrequest	DoNotResend	tinyint	NO			
confirmationrequest	SendStatus	tinyint	NO			
confirmationrequest	ApptReminderRuleNum	bigint	NO	MUL		
confirmationrequest	MessageType	tinyint	NO			
confirmationrequest	MessageFk	bigint	NO	MUL		
confirmationrequest	DateTimeSent	datetime	NO			
connectiongroup	ConnectionGroupNum	bigint	NO	PRI		
connectiongroup	Description	varchar	NO			
conngroupattach	ConnGroupAttachNum	bigint	NO	PRI		
conngroupattach	ConnectionGroupNum	bigint	NO	MUL		
conngroupattach	CentralConnectionNum	bigint	NO	MUL		
contact	ContactNum	bigint	NO	PRI		
contact	LName	varchar	YES			
contact	FName	varchar	YES			
contact	WkPhone	varchar	YES			
contact	Fax	varchar	YES			
contact	Category	bigint	NO			
contact	Notes	text	YES			
county	CountyNum	bigint	NO	PRI		
county	CountyName	varchar	NO			
county	CountyCode	varchar	YES			
covcat	CovCatNum	bigint	NO	PRI		
covcat	Description	varchar	YES			
covcat	DefaultPercent	smallint	NO			
covcat	CovOrder	int	NO			
covcat	IsHidden	tinyint	NO			
covcat	EbenefitCat	tinyint	NO			
covspan	CovSpanNum	bigint	NO	PRI		
covspan	CovCatNum	bigint	NO	MUL		
covspan	FromCode	varchar	YES			
covspan	ToCode	varchar	YES			
cpt	CptNum	bigint	NO	PRI		
cpt	CptCode	varchar	NO	MUL		
cpt	Description	varchar	NO			
cpt	VersionIDs	varchar	NO			
creditcard	CreditCardNum	bigint	NO	PRI		
creditcard	PatNum	bigint	NO	MUL		
creditcard	Address	varchar	YES			
creditcard	Zip	varchar	YES			
creditcard	XChargeToken	varchar	YES			
creditcard	CCNumberMasked	varchar	YES			
creditcard	CCExpiration	date	NO			
creditcard	ItemOrder	int	NO			
creditcard	ChargeAmt	double	NO			
creditcard	DateStart	date	NO			
creditcard	DateStop	date	NO			
creditcard	Note	varchar	NO			
creditcard	PayPlanNum	bigint	NO	MUL		
creditcard	PayConnectToken	varchar	NO			
creditcard	PayConnectTokenExp	date	NO			
creditcard	Procedures	text	NO			
creditcard	CCSource	tinyint	NO			
creditcard	ClinicNum	bigint	NO	MUL		
creditcard	ExcludeProcSync	tinyint	NO			
creditcard	PaySimpleToken	varchar	NO			
creditcard	ChargeFrequency	varchar	NO			
creditcard	CanChargeWhenNoBal	tinyint	NO			
creditcard	PaymentType	bigint	NO	MUL		
creditcard	IsRecurringActive	tinyint	NO			
creditcard	Nickname	varchar	NO			
creditcard	CardHolderName	varchar	NO			
custrefentry	CustRefEntryNum	bigint	NO	PRI		
custrefentry	PatNumCust	bigint	NO	MUL		
custrefentry	PatNumRef	bigint	NO	MUL		
custrefentry	DateEntry	date	NO			
custrefentry	Note	varchar	NO			
custreference	CustReferenceNum	bigint	NO	PRI		
custreference	PatNum	bigint	NO	MUL		
custreference	DateMostRecent	date	NO			
custreference	Note	varchar	NO			
custreference	IsBadRef	tinyint	NO			
cvx	CvxNum	bigint	NO	PRI		
cvx	CvxCode	varchar	NO	MUL		
cvx	Description	varchar	NO			
cvx	IsActive	varchar	NO			
dashboardar	DashboardARNum	bigint	NO	PRI		
dashboardar	DateCalc	date	NO			
dashboardar	BalTotal	double	NO			
dashboardar	InsEst	double	NO			
dashboardcell	DashboardCellNum	bigint	NO	PRI		
dashboardcell	DashboardLayoutNum	bigint	NO	MUL		
dashboardcell	CellRow	int	NO			
dashboardcell	CellColumn	int	NO			
dashboardcell	CellType	varchar	NO			
dashboardcell	CellSettings	text	NO			
dashboardcell	LastQueryTime	datetime	NO			
dashboardcell	LastQueryData	text	NO			
dashboardcell	RefreshRateSeconds	int	NO			
dashboardlayout	DashboardLayoutNum	bigint	NO	PRI		
dashboardlayout	UserNum	bigint	NO	MUL		
dashboardlayout	UserGroupNum	bigint	NO	MUL		
dashboardlayout	DashboardTabName	varchar	NO			
dashboardlayout	DashboardTabOrder	int	NO			
dashboardlayout	DashboardRows	int	NO			
dashboardlayout	DashboardColumns	int	NO			
dashboardlayout	DashboardGroupName	varchar	NO			
databasemaintenance	DatabaseMaintenanceNum	bigint	NO	PRI		
databasemaintenance	MethodName	varchar	NO			
databasemaintenance	IsHidden	tinyint	NO			
databasemaintenance	IsOld	tinyint	NO			
databasemaintenance	DateLastRun	datetime	NO			
dbmlog	DbmLogNum	bigint	NO	PRI		
dbmlog	UserNum	bigint	NO	MUL		
dbmlog	FKey	bigint	NO	MUL		
dbmlog	FKeyType	tinyint	NO			
dbmlog	ActionType	tinyint	NO			
dbmlog	DateTimeEntry	datetime	NO	MUL		
dbmlog	MethodName	varchar	NO	MUL		
dbmlog	LogText	text	NO			
definition	DefNum	bigint	NO	PRI		
definition	Category	tinyint	NO			
definition	ItemOrder	smallint	NO			
definition	ItemName	varchar	YES			
definition	ItemValue	varchar	YES			
definition	ItemColor	int	NO			
definition	IsHidden	tinyint	NO			
deflink	DefLinkNum	bigint	NO	PRI		
deflink	DefNum	bigint	NO	MUL		
deflink	FKey	bigint	NO	MUL		
deflink	LinkType	tinyint	NO			
deletedobject	DeletedObjectNum	bigint	NO	PRI		
deletedobject	ObjectNum	bigint	NO			
deletedobject	ObjectType	int	NO			
deletedobject	DateTStamp	timestamp	NO			
dental_patients	Email	varchar	YES			
dental_patients	CellPhone	varchar	YES			
dental_patients	HomePhone	varchar	YES			
dental_patients	WorkPhone	varchar	YES			
dental_patients	FirstName	varchar	YES			
dental_patients	LastName	varchar	YES			
dental_patients	City	varchar	YES			
dental_patients	State	varchar	YES			
dental_patients	Zip	varchar	YES			
dental_patients	BirthDate	date	YES			
dental_patients	BirthYear	varchar	YES			
dental_patients	Gender	varchar	YES			
dental_patients	AgeAtFirstVisit	varchar	YES			
dental_patients	FirstVisitDate	date	YES			
dental_patients	patnum	int	YES			
dental_pt_list	patnum	bigint	YES			
dental_pt_list	Email	varchar	YES			
dental_pt_list	CellPhone	varchar	YES			
dental_pt_list	HomePhone	varchar	YES			
dental_pt_list	WorkPhone	varchar	YES			
dental_pt_list	FirstName	varchar	YES			
dental_pt_list	LastName	varchar	YES			
dental_pt_list	City	varchar	YES			
dental_pt_list	State	varchar	YES			
dental_pt_list	Zip	varchar	YES			
dental_pt_list	BirthYear	varchar	YES			
dental_pt_list	Gender	varchar	YES			
dental_pt_list	AgeAtFirstVisit	varchar	YES			
deposit	DepositNum	bigint	NO	PRI		
deposit	DateDeposit	date	NO			
deposit	BankAccountInfo	text	YES			
deposit	Amount	double	NO			
deposit	Memo	varchar	NO			
deposit	Batch	varchar	NO			
deposit	DepositAccountNum	bigint	NO	MUL		
deposit	IsSentToQuickBooksOnline	tinyint	NO			
dictcustom	DictCustomNum	bigint	NO	PRI		
dictcustom	WordText	varchar	NO			
discountplan	DiscountPlanNum	bigint	NO	PRI		
discountplan	Description	varchar	NO			
discountplan	FeeSchedNum	bigint	NO	MUL		
discountplan	DefNum	bigint	NO	MUL		
discountplan	IsHidden	tinyint	NO			
discountplan	PlanNote	text	NO			
discountplan	ExamFreqLimit	int	NO			
discountplan	XrayFreqLimit	int	NO			
discountplan	ProphyFreqLimit	int	NO			
discountplan	FluorideFreqLimit	int	NO			
discountplan	PerioFreqLimit	int	NO			
discountplan	LimitedExamFreqLimit	int	NO			
discountplan	PAFreqLimit	int	NO			
discountplan	AnnualMax	double	NO			
discountplansub	DiscountSubNum	bigint	NO	PRI		
discountplansub	DiscountPlanNum	bigint	NO	MUL		
discountplansub	PatNum	bigint	NO	MUL		
discountplansub	DateEffective	date	NO			
discountplansub	DateTerm	date	NO			
discountplansub	SubNote	text	NO			
disease	DiseaseNum	bigint	NO	PRI		
disease	PatNum	bigint	NO	MUL		
disease	DiseaseDefNum	bigint	NO	MUL		
disease	PatNote	text	YES			
disease	DateTStamp	timestamp	NO			
disease	ProbStatus	tinyint	NO			
disease	DateStart	date	NO			
disease	DateStop	date	NO			
disease	SnomedProblemType	varchar	NO			
disease	FunctionStatus	tinyint	NO			
diseasedef	DiseaseDefNum	bigint	NO	PRI		
diseasedef	DiseaseName	varchar	YES			
diseasedef	ItemOrder	smallint	NO			
diseasedef	IsHidden	tinyint	NO			
diseasedef	DateTStamp	timestamp	NO			
diseasedef	ICD9Code	varchar	NO	MUL		
diseasedef	SnomedCode	varchar	NO	MUL		
diseasedef	Icd10Code	varchar	NO	MUL		
displayfield	DisplayFieldNum	bigint	NO	PRI		
displayfield	InternalName	varchar	YES			
displayfield	ItemOrder	int	NO			
displayfield	Description	varchar	YES			
displayfield	ColumnWidth	int	NO			
displayfield	Category	int	NO			
displayfield	ChartViewNum	bigint	NO	MUL		
displayfield	PickList	text	NO			
displayfield	DescriptionOverride	varchar	NO			
displayreport	DisplayReportNum	bigint	NO	PRI		
displayreport	InternalName	varchar	NO			
displayreport	ItemOrder	int	NO			
displayreport	Description	varchar	NO			
displayreport	Category	tinyint	NO			
displayreport	IsHidden	tinyint	NO			
displayreport	IsVisibleInSubMenu	tinyint	NO			
dispsupply	DispSupplyNum	bigint	NO	PRI		
dispsupply	SupplyNum	bigint	NO	MUL		
dispsupply	ProvNum	bigint	NO	MUL		
dispsupply	DateDispensed	date	NO			
dispsupply	DispQuantity	float	NO			
dispsupply	Note	text	NO			
document	DocNum	bigint	NO	PRI		
document	Description	varchar	YES			
document	DateCreated	datetime	NO			
document	DocCategory	bigint	NO			
document	PatNum	bigint	NO	MUL		
document	FileName	varchar	YES			
document	ImgType	tinyint	NO			
document	IsFlipped	tinyint	NO			
document	DegreesRotated	float	NO			
document	ToothNumbers	varchar	YES			
document	Note	mediumtext	NO			
document	SigIsTopaz	tinyint	NO			
document	Signature	text	YES			
document	CropX	int	NO			
document	CropY	int	NO			
document	CropW	int	NO			
document	CropH	int	NO			
document	WindowingMin	int	NO			
document	WindowingMax	int	NO			
document	MountItemNum	bigint	NO	MUL		
document	DateTStamp	timestamp	NO			
document	RawBase64	mediumtext	NO			
document	Thumbnail	text	NO			
document	ExternalGUID	varchar	NO			
document	ExternalSource	varchar	NO			
document	ProvNum	bigint	NO			
document	IsCropOld	tinyint	NO			
document	OcrResponseData	text	NO			
document	ImageCaptureType	tinyint	NO			
document	PrintHeading	tinyint	NO			
document	ChartLetterStatus	tinyint	NO			
document	UserNum	bigint	NO			
document	ChartLetterHash	varchar	NO			
documentmisc	DocMiscNum	bigint	NO	PRI		
documentmisc	DateCreated	date	NO			
documentmisc	FileName	varchar	NO			
documentmisc	DocMiscType	tinyint	NO			
documentmisc	RawBase64	longtext	NO			
drugmanufacturer	DrugManufacturerNum	bigint	NO	PRI		
drugmanufacturer	ManufacturerName	varchar	NO			
drugmanufacturer	ManufacturerCode	varchar	NO			
drugunit	DrugUnitNum	bigint	NO	PRI		
drugunit	UnitIdentifier	varchar	NO			
drugunit	UnitText	varchar	NO			
dunning	DunningNum	bigint	NO	PRI		
dunning	DunMessage	text	YES			
dunning	BillingType	bigint	NO			
dunning	AgeAccount	tinyint	NO			
dunning	InsIsPending	tinyint	NO			
dunning	MessageBold	text	YES			
dunning	EmailSubject	varchar	NO			
dunning	EmailBody	mediumtext	NO			
dunning	DaysInAdvance	int	NO			
dunning	ClinicNum	bigint	NO	MUL		
dunning	IsSuperFamily	tinyint	NO			
ebill	EbillNum	bigint	NO	PRI		
ebill	ClinicNum	bigint	NO	MUL		
ebill	ClientAcctNumber	varchar	NO			
ebill	ElectUserName	varchar	NO			
ebill	ElectPassword	varchar	NO			
ebill	PracticeAddress	tinyint	NO			
ebill	RemitAddress	tinyint	NO			
eclipboardimagecapture	EClipboardImageCaptureNum	bigint	NO	PRI		
eclipboardimagecapture	PatNum	bigint	NO	MUL		
eclipboardimagecapture	DefNum	bigint	NO	MUL		
eclipboardimagecapture	IsSelfPortrait	tinyint	NO			
eclipboardimagecapture	DateTimeUpserted	datetime	NO			
eclipboardimagecapture	DocNum	bigint	NO	MUL		
eclipboardimagecapture	OcrCaptureType	tinyint	NO			
eclipboardimagecapturedef	EClipboardImageCaptureDefNum	bigint	NO	PRI		
eclipboardimagecapturedef	DefNum	bigint	NO	MUL		
eclipboardimagecapturedef	IsSelfPortrait	tinyint	NO			
eclipboardimagecapturedef	FrequencyDays	int	NO			
eclipboardimagecapturedef	ClinicNum	bigint	NO	MUL		
eclipboardimagecapturedef	OcrCaptureType	tinyint	NO			
eclipboardimagecapturedef	Frequency	tinyint	NO			
eclipboardimagecapturedef	ResubmitInterval	bigint	NO	MUL		
eclipboardsheetdef	EClipboardSheetDefNum	bigint	NO	PRI		
eclipboardsheetdef	SheetDefNum	bigint	NO	MUL		
eclipboardsheetdef	ClinicNum	bigint	NO	MUL		
eclipboardsheetdef	ResubmitInterval	bigint	NO	MUL		
eclipboardsheetdef	ItemOrder	int	NO			
eclipboardsheetdef	PrefillStatus	tinyint	NO			
eclipboardsheetdef	MinAge	int	NO			
eclipboardsheetdef	MaxAge	int	NO			
eclipboardsheetdef	IgnoreSheetDefNums	text	NO			
eclipboardsheetdef	PrefillStatusOverride	bigint	NO	MUL		
eclipboardsheetdef	EFormDefNum	bigint	NO	MUL		
eclipboardsheetdef	Frequency	tinyint	NO			
eduresource	EduResourceNum	bigint	NO	PRI		
eduresource	DiseaseDefNum	bigint	NO	MUL		
eduresource	MedicationNum	bigint	NO	MUL		
eduresource	LabResultID	varchar	NO	MUL		
eduresource	LabResultName	varchar	NO			
eduresource	LabResultCompare	varchar	NO			
eduresource	ResourceUrl	varchar	NO			
eduresource	SmokingSnoMed	varchar	NO			
eform	EFormNum	bigint	NO	PRI		
eform	FormType	tinyint	NO			
eform	PatNum	bigint	NO	MUL		
eform	DateTimeShown	datetime	NO			
eform	Description	varchar	NO			
eform	DateTEdited	datetime	NO			
eform	MaxWidth	int	NO			
eform	EFormDefNum	bigint	NO	MUL		
eform	Status	tinyint	NO			
eform	RevID	int	NO			
eform	ShowLabelsBold	tinyint	NO			
eform	SpaceBelowEachField	int	NO			
eform	SpaceToRightEachField	int	NO			
eform	SaveImageCategory	bigint	NO			
eformdef	EFormDefNum	bigint	NO	PRI		
eformdef	FormType	tinyint	NO			
eformdef	Description	varchar	NO			
eformdef	DateTCreated	datetime	NO			
eformdef	IsInternalHidden	tinyint	NO			
eformdef	MaxWidth	int	NO			
eformdef	RevID	int	NO			
eformdef	ShowLabelsBold	tinyint	NO			
eformdef	SpaceBelowEachField	int	NO			
eformdef	SpaceToRightEachField	int	NO			
eformdef	SaveImageCategory	bigint	NO			
eformfield	EFormFieldNum	bigint	NO	PRI		
eformfield	EFormNum	bigint	NO	MUL		
eformfield	PatNum	bigint	NO	MUL		
eformfield	FieldType	tinyint	NO			
eformfield	DbLink	varchar	NO			
eformfield	ValueLabel	text	NO			
eformfield	ValueString	text	NO			
eformfield	ItemOrder	int	NO			
eformfield	PickListVis	varchar	NO			
eformfield	PickListDb	varchar	NO			
eformfield	IsHorizStacking	tinyint	NO			
eformfield	IsTextWrap	tinyint	NO			
eformfield	Width	int	NO			
eformfield	FontScale	int	NO			
eformfield	IsRequired	tinyint	NO			
eformfield	ConditionalParent	varchar	NO			
eformfield	ConditionalValue	varchar	NO			
eformfield	LabelAlign	tinyint	NO			
eformfield	SpaceBelow	int	NO			
eformfield	ReportableName	varchar	NO			
eformfield	IsLocked	tinyint	NO			
eformfield	Border	tinyint	NO			
eformfield	IsWidthPercentage	tinyint	NO			
eformfield	MinWidth	int	NO			
eformfield	WidthLabel	int	NO			
eformfield	SpaceToRight	int	NO			
eformfield	AutoImport	tinyint	NO			
eformfield	PrefillFromGuar	tinyint	NO			
eformfielddef	EFormFieldDefNum	bigint	NO	PRI		
eformfielddef	EFormDefNum	bigint	NO	MUL		
eformfielddef	FieldType	tinyint	NO			
eformfielddef	DbLink	varchar	NO			
eformfielddef	ValueLabel	text	NO			
eformfielddef	ItemOrder	int	NO			
eformfielddef	PickListVis	varchar	NO			
eformfielddef	PickListDb	varchar	NO			
eformfielddef	IsHorizStacking	tinyint	NO			
eformfielddef	IsTextWrap	tinyint	NO			
eformfielddef	Width	int	NO			
eformfielddef	FontScale	int	NO			
eformfielddef	IsRequired	tinyint	NO			
eformfielddef	ConditionalParent	varchar	NO			
eformfielddef	ConditionalValue	varchar	NO			
eformfielddef	LabelAlign	tinyint	NO			
eformfielddef	SpaceBelow	int	NO			
eformfielddef	ReportableName	varchar	NO			
eformfielddef	IsLocked	tinyint	NO			
eformfielddef	Border	tinyint	NO			
eformfielddef	IsWidthPercentage	tinyint	NO			
eformfielddef	MinWidth	int	NO			
eformfielddef	WidthLabel	int	NO			
eformfielddef	SpaceToRight	int	NO			
eformfielddef	AutoImport	tinyint	NO			
eformfielddef	PrefillFromGuar	tinyint	NO			
eformimportrule	EFormImportRuleNum	bigint	NO	PRI		
eformimportrule	FieldName	varchar	NO			
eformimportrule	Situation	tinyint	NO			
eformimportrule	Action	tinyint	NO			
ehramendment	EhrAmendmentNum	bigint	NO	PRI		
ehramendment	PatNum	bigint	NO	MUL		
ehramendment	IsAccepted	tinyint	NO			
ehramendment	Description	text	NO			
ehramendment	Source	tinyint	NO			
ehramendment	SourceName	text	NO			
ehramendment	FileName	varchar	NO			
ehramendment	RawBase64	longtext	NO			
ehramendment	DateTRequest	datetime	NO			
ehramendment	DateTAcceptDeny	datetime	NO			
ehramendment	DateTAppend	datetime	NO			
ehraptobs	EhrAptObsNum	bigint	NO	PRI		
ehraptobs	AptNum	bigint	NO	MUL		
ehraptobs	IdentifyingCode	tinyint	NO			
ehraptobs	ValType	tinyint	NO			
ehraptobs	ValReported	varchar	NO			
ehraptobs	UcumCode	varchar	NO			
ehraptobs	ValCodeSystem	varchar	NO			
ehrcareplan	EhrCarePlanNum	bigint	NO	PRI		
ehrcareplan	PatNum	bigint	NO	MUL		
ehrcareplan	SnomedEducation	varchar	NO			
ehrcareplan	Instructions	varchar	NO			
ehrcareplan	DatePlanned	date	NO			
ehrlab	EhrLabNum	bigint	NO	PRI		
ehrlab	PatNum	bigint	NO	MUL		
ehrlab	OrderControlCode	varchar	NO			
ehrlab	PlacerOrderNum	varchar	NO			
